type,company,description,sku,diameter_in,weight_gr,sectional_density,name,product_name,bc_g1,bc_g7,bc_fn
rifle,Hornady,Hornady .308 135gr FTX® 3027,3027,0.308,135,0.203,30 Cal .308 135 gr FTX®,FTX®,0.274,,
rifle,Hornady,Hornady .308 140gr MonoFlex® 30310,30310,0.308,140,0.211,30 Cal .308 140 gr MonoFlex® (for 30-30 Win),MonoFlex®,0.277,,
rifle,Hornady,Hornady .308 140gr MonoFlex® 30311,30311,0.308,140,0.211,30 Cal .308 140 gr MonoFlex® (for 308 Marlin Express),MonoFlex®,0.335,,
rifle,Hornady,Hornady .308 150gr InterLock® 3031,3031,0.308,150,0.226,30 Cal .308 150 gr InterLock® SP,InterLock®,0.338,,
rifle,Hornady,Hornady .308 150gr InterLock® 3033,3033,0.308,150,0.226,30 Cal .308 150 gr InterLock® BTSP,InterLock®,0.349,,
rifle,Hornady,Hornady .308 150gr InterLock® 3035,3035,0.308,150,0.226,30 Cal .308 150 gr InterLock® RN,InterLock®,0.186,,
rifle,Hornady,Hornady .308 150gr Traditional 3037B,3037B,0.308,150,0.226,30 Cal .308 150 gr FMJ-BT (Bulk 2,100 ct box),Traditional,0.398,,
rifle,Hornady,Hornady .308 150gr Traditional 3037,3037,0.308,150,0.226,30 Cal .308 150 gr FMJ-BT,Traditional,0.398,,
rifle,Hornady,Hornady .308 150gr SST® 30302,30302,0.308,150,0.226,30 Cal .308 150 gr SST®,SST®,0.415,,
rifle,Hornady,Hornady .308 150gr SST® 30303,30303,0.308,150,0.226,30 Cal .308 150 gr SST® (300 Savage),SST®,0.37,,
rifle,Hornady,Hornady .308 150gr InterBond® 30309,30309,0.308,150,0.226,30 Cal .308 150 gr InterBond®,InterBond®,0.415,,
rifle,Hornady,Hornady .308 150gr GMX® 30370,30370,0.308,150,0.226,30 Cal .308 150 gr GMX®,GMX®,0.415,,
rifle,Hornady,Hornady .308 155gr Match™ 3039,3039,0.308,155,0.233,30 Cal .308 155 gr BTHP,Match™,0.405,,
rifle,Hornady,Hornady .308 155gr A-MAX® 30312,30312,0.308,155,0.233,30 Cal .308 155 gr A-MAX®,A-MAX®,0.435,,
rifle,Hornady,Hornady .308 155gr ELD®  Match 30313,30313,0.308,155,0.233,30 Cal .308 155 gr ELD® Match,ELD®  Match,0.461,0.232,
rifle,Hornady,Hornady .308 160gr FTX® 30395,30395,0.308,160,0.241,30 Cal .308 160 gr FTX® (30-30 Win),FTX®,0.33,,
rifle,Hornady,Hornady .308 160gr FTX® 30396,30396,0.308,160,0.241,30 Cal .308 160 gr FTX® (308 Marlin Express),FTX®,0.395,,
rifle,Hornady,Hornady .308 165gr InterLock® 3040,3040,0.308,165,0.248,30 Cal .308 165 gr InterLock® SP,InterLock®,0.387,,
rifle,Hornady,Hornady .308 165gr InterLock® 3045,3045,0.308,165,0.248,30 Cal .308 165 gr InterLock® BTSP,InterLock®,0.435,,
rifle,Hornady,Hornady .308 165gr SST® 30452,30452,0.308,165,0.248,30 Cal .308 165 gr SST®,SST®,0.447,,
rifle,Hornady,Hornady .308 165gr InterBond® 30459,30459,0.308,165,0.248,30 Cal .308 165 gr InterBond®,InterBond®,0.447,,
rifle,Hornady,Hornady .308 165gr GMX® 30470,30470,0.308,165,0.248,30 Cal .308 165 gr GMX®,GMX®,0.447,,
rifle,Hornady,Hornady .308 168gr Match™ 30501,30501,0.308,168,0.253,30 Cal .308 168 gr BTHP,Match™,0.45,,
rifle,Hornady,Hornady .308 168gr A-MAX® 30502,30502,0.308,168,0.253,30 Cal .308 168 gr A-MAX®,A-MAX®,0.475,,
rifle,Hornady,Hornady .308 168gr ELD®  Match 30506,30506,0.308,168,0.253,30 Cal .308 168 gr ELD® Match,ELD®  Match,0.523,0.263,
rifle,Hornady,Hornady .308 168gr Match™ 305016,305016,0.308,168,0.253,30 Cal .308 168 gr BTHP,Match™,0.45,,
rifle,Hornady,Hornady .308 170gr InterLock® 3060,3060,0.308,170,0.256,30 Cal .308 170 gr InterLock® FP,InterLock®,0.189,,
rifle,Hornady,Hornady .308 178gr ELD-X®  3074,3074,0.308,178,0.268,30 Cal .308 178 gr ELD-X®,ELD-X®,0.552,0.278,
rifle,Hornady,Hornady .308 178gr ELD®  Match 30713,30713,0.308,178,0.268,30 Cal .308 178 gr ELD® Match,ELD®  Match,0.547,0.275,
rifle,Hornady,Hornady .308 178gr Match™ 30715,30715,0.308,178,0.268,30 Cal .308 178 gr BTHP Match™,Match™,0.53,,
rifle,Hornady,Hornady .308 180gr InterLock® 3070,3070,0.308,180,0.271,30 Cal .308 180 gr InterLock® SP,InterLock®,0.425,,
rifle,Hornady,Hornady .308 180gr InterLock® 3072,3072,0.308,180,0.271,30 Cal .308 180 gr InterLock® BTSP,InterLock®,0.452,,
rifle,Hornady,Hornady .308 180gr InterLock® 3075,3075,0.308,180,0.271,30 Cal .308 180 gr InterLock® RN,InterLock®,0.241,,
rifle,Hornady,Hornady .308 180gr GMX® 30193,30193,0.308,180,0.271,30 Cal .308 180 gr GMX®,GMX®,0.485,,
rifle,Hornady,Hornady .308 180gr SST® 30702,30702,0.308,180,0.271,30 Cal .308 180 gr SST®,SST®,0.48,,
rifle,Hornady,Hornady .308 180gr InterBond® 30709,30709,0.308,180,0.271,30 Cal .308 180 gr InterBond®,InterBond®,0.48,,
rifle,Hornady,Hornady .308 195gr Match™ 3095,3095,0.308,195,0.294,30 Cal .308 195 gr BTHP,Match™,0.55,,
rifle,Hornady,Hornady .308 195gr ELD®  Match 30951,30951,0.308,195,0.294,30 cal .308 195 gr ELD® Match,ELD®  Match,0.584,0.294,
rifle,Hornady,Hornady .308 200gr ELD-X®  3076,3076,0.308,200,0.301,30 Cal .308 200 gr ELD-X®,ELD-X®,0.597,0.301,
rifle,Hornady,Hornady .308 208gr ELD®  Match 30731,30731,0.308,208,0.313,30 Cal .308 208 gr ELD® Match,ELD®  Match,0.69,0.348,
rifle,Hornady,Hornady .308 208gr Match™ 30733,30733,0.308,208,0.313,30 Cal .308 208 gr BTHP Match™,Match™,0.62,0.311,
rifle,Hornady,Hornady .308 212gr ELD-X®  3077,3077,0.308,212,0.319,30 Cal .308 212 gr ELD-X®,ELD-X®,0.673,0.336,
rifle,Hornady,Hornady .308 220gr ELD-X®  3078,3078,0.308,220,0.331,30 Cal .308 220 gr ELD-X®,ELD-X®,0.65,0.325,
rifle,Hornady,Hornady .308 220gr InterLock® 3090,3090,0.308,220,0.331,30 Cal .308 220 gr InterLock® RN,InterLock®,0.3,,
rifle,Hornady,Hornady .308 225gr Match™ 30903,30903,0.308,225,0.339,30 Cal .308 225 gr BTHP Match™,Match™,0.67,0.336,
rifle,Hornady,Hornady .308 225gr ELD®  Match 30904,30904,0.308,225,0.339,30 Cal .308 225 gr ELD® Match,ELD®  Match,0.777,0.391,
rifle,Hornady,Hornady .310 123gr InterLock® 3140,3140,0.31,123,0.183,7.62 Cal .310 123 gr SP,InterLock®,0.252,,
rifle,Hornady,Hornady .310 123gr InterLock® 3140B,3140B,0.31,123,0.183,7.62 Cal .310 123 gr SP (Bulk 2,800 ct box),InterLock®,0.252,,
rifle,Hornady,Hornady .310 123gr SST® 3142,3142,0.31,123,0.183,7.62 Cal .310 123 gr SST®,SST®,0.295,,
rifle,Hornady,Hornady .3105 174gr Traditional 3131,3131,0.3105,174,0.255,303 Cal .3105 174 gr FMJ BT,Traditional,0.47,,
rifle,Hornady,Hornady .312 150gr InterLock® 3120,3120,0.312,150,0.22,303 Cal .312 150 gr InterLock® SP,InterLock®,0.361,,
rifle,Hornady,Hornady .312 174gr InterLock® 3130,3130,0.312,174,0.255,303 Cal .312 174 gr InterLock® RN,InterLock®,0.262,,
rifle,Hornady,Hornady .321 165gr FTX® 32005,32005,0.321,165,0.229,32 Cal .321 165 gr FTX®,FTX®,0.31,,
rifle,Hornady,Hornady .321 170gr InterLock® 3210,3210,0.321,170,0.236,32 Cal .321 170 gr InterLock® FP,InterLock®,0.249,,
rifle,Hornady,Hornady .323 150gr InterLock® 3232,3232,0.323,150,0.205,8mm .323 150 gr InterLock® SP,InterLock®,0.29,,
rifle,Hornady,Hornady .323 170gr SST® 3233,3233,0.323,170,0.233,8mm .323 170 gr SST®,SST®,0.445,,
rifle,Hornady,Hornady .323 170gr InterLock® 3235,3235,0.323,170,0.233,8mm .323 170 gr InterLock® RN,InterLock®,0.217,,
rifle,Hornady,Hornady .323 180gr GMX® 3234,3234,0.323,180,0.246,8mm .323 180 gr GMX®,GMX®,0.42,,
rifle,Hornady,Hornady .323 195gr InterLock® 3236,3236,0.323,195,0.267,8mm .323 195 gr InterLock® SP,InterLock®,0.41,,
rifle,Hornady,Hornady .323 196gr Match™ 3237,3237,0.323,196,0.268,8mm .323 196 gr BTHP,Match™,0.525,,
rifle,Hornady,Hornady .338 185gr GMX® 33270,33270,0.338,185,0.231,338 Cal .338 185 gr GMX®,GMX®,0.42,,
rifle,Hornady,Hornady .338 200gr SST® 33102,33102,0.338,200,0.25,338 Cal .338 200 gr SST®,SST®,0.455,,
rifle,Hornady,Hornady .338 200gr FTX® 33104,33104,0.338,200,0.25,338 Cal .338 200 gr FTX® (338 Marlin Express),FTX®,0.43,,
rifle,Hornady,Hornady .338 225gr InterLock® 3320,3320,0.338,225,0.281,338 Cal .338 225 gr InterLock® SP-RP,InterLock®,0.397,,
rifle,Hornady,Hornady .338 225gr SST® 33202,33202,0.338,225,0.281,338 Cal .338 225 gr SST®,SST®,0.515,,
rifle,Hornady,Hornady .338 225gr InterBond® 33209,33209,0.338,225,0.281,338 Cal .338 225 gr InterBond®,InterBond®,0.515,,
rifle,Hornady,Hornady .338 230gr ELD-X®  33210,33210,0.338,230,0.288,338 cal .338 230 gr ELD-X®,ELD-X®,0.616,0.31,
rifle,Hornady,Hornady .338 250gr InterLock® 3330,3330,0.338,250,0.313,338 Cal .338 250 gr InterLock® RN,InterLock®,0.291,,
rifle,Hornady,Hornady .338 250gr InterLock® 3335,3335,0.338,250,0.313,338 Cal .338 250 gr InterLock® SP-RP,InterLock®,0.431,,
rifle,Hornady,Hornady .338 250gr Match™ 33361,33361,0.338,250,0.313,338 Cal .338 250 gr BTHP,Match™,0.67,,
rifle,Hornady,Hornady .338 270gr ELD-X®  33371,33371,0.338,270,0.338,338 cal .338 270 gr ELD-X®,ELD-X®,0.757,0.381,
rifle,Hornady,Hornady .338 285gr Match™ 3339,3339,0.338,285,0.356,338 Cal .338 285 gr BTHP Match™,Match™,0.756,0.352,
rifle,Hornady,Hornady .338 285gr ELD®  Match 33381,33381,0.338,285,0.356,338 Cal .338 285 gr ELD® Match,ELD®  Match,0.829,0.417,
rifle,Hornady,Hornady .348 200gr InterLock® 3410,3410,0.348,200,0.236,348 Cal .348 200 gr InterLock® FP,InterLock®,0.246,,
rifle,Hornady,Hornady .348 200gr FTX® 3415,3415,0.348,200,0.236,348 Cal .348 200 gr FTX®,FTX®,0.32,,
rifle,Hornady,Hornady .358 200gr InterLock® 3510,3510,0.358,200,0.223,35 Cal .358 200 gr InterLock® SP-RP,InterLock®,0.282,,
rifle,Hornady,Hornady .358 200gr InterLock® 3515,3515,0.358,200,0.223,35 Cal .358 200 gr InterLock® RN,InterLock®,0.195,,
rifle,Hornady,Hornady .358 200gr FTX® 35105,35105,0.358,200,0.223,35 Cal .358 200 gr FTX® (35 Rem),FTX®,0.3,,
rifle,Hornady,Hornady .358 250gr InterLock® 3520,3520,0.358,250,0.279,35 Cal .358 250 gr InterLock® SP-RP,InterLock®,0.375,,
rifle,Hornady,Hornady .366 250gr GMX® 3562,3562,0.366,250,0.267,9.3mm .366 250 gr GMX®,GMX®,0.36,,
rifle,Hornady,Hornady .366 286gr InterLock® 3560,3560,0.366,286,0.305,9.3mm .366 286 gr InterLock® SP-RP,InterLock®,0.4,,
rifle,Hornady,Hornady .366 300gr DGS® 3565,3565,0.366,300,0.32,9.3mm .366 300 gr DGS®,DGS®,0.28,,
rifle,Hornady,Hornady .375 250gr GMX® 3708,3708,0.375,250,0.254,375 Cal .375 250 gr GMX®,GMX®,0.43,,
rifle,Hornady,Hornady .375 270gr InterLock® 3711,3711,0.375,270,0.229,375 Cal .375 270 gr InterLock® SP-RP,InterLock®,0.38,,
rifle,Hornady,Hornady .375 300gr DGS® 3727,3727,0.375,300,0.305,375 Cal. 375 300 gr DGS®,DGS®,0.275,,
rifle,Hornady,Hornady .375 300gr DGX® Bonded 37214,37214,0.375,300,0.305,375 cal .375 300 gr DGX® Bonded,DGX® Bonded,0.275,,
rifle,Hornady,Hornady .410 400gr DGS® 4103,4103,0.41,400,0.34,400 Cal .410 400 gr DGS®,DGS®,0.325,,
rifle,Hornady,Hornady .410 400gr DGX® Bonded 41044,41044,0.41,400,0.34,400 cal .410 400 gr DGX® Bonded,DGX® Bonded,0.325,,
rifle,Hornady,Hornady .411 300gr InterLock® 41051,41051,0.411,300,0.254,405 Cal .411 300 gr InterLock® SP,InterLock®,0.25,,
rifle,Hornady,Hornady .416 400gr DGS® 4167,4167,0.416,400,0.33,416 Cal .416 400 gr DGS®,DGS®,0.319,,
rifle,Hornady,Hornady .416 400gr DGX® Bonded 41694,41694,0.416,400,0.33,416 cal .416 400 gr DGX® Bonded,DGX® Bonded,0.319,,
rifle,Hornady,Hornady .423 400gr DGS® 4241,4241,0.423,400,0.319,423 Cal .423 400 gr DGS®,DGS®,0.315,,
rifle,Hornady,Hornady .423 400gr DGX® Bonded 42404,42404,0.423,400,0.319,423 cal .423 400 gr DGX® Bonded,DGX® Bonded,0.315,,
rifle,Hornady,Hornady .430 265gr InterLock® 4300,4300,0.43,265,0.205,44 Cal .430 265 gr InterLock® FP,InterLock®,0.189,,
rifle,Hornady,Hornady .430 265gr FTX® 4305,4305,0.43,265,0.205,44 Cal .430 265 gr FTX® (444 Marlin),FTX®,0.225,,
rifle,Hornady,Hornady .452 250gr FTX® 45201,45201,0.452,250,0.175,45 Cal .452 250 gr FTX® (450 Bushmaster),FTX®,0.21,,
rifle,Hornady,Hornady .458 250gr MonoFlex® 45010,45010,0.458,250,0.17,45 Cal .458 250 gr MonoFlex®,MonoFlex®,0.175,,
rifle,Hornady,Hornady .458 300gr InterLock® 4500,4500,0.458,300,0.204,45 Cal .458 300 gr HP,InterLock®,0.197,,
rifle,Hornady,Hornady .458 325gr FTX® 45015,45015,0.458,325,0.221,45 Cal .458 325 gr FTX® (45-70 & 450 Marlin),FTX®,0.23,,
rifle,Hornady,Hornady .458 350gr InterLock® 4502,4502,0.458,350,0.238,45 Cal .458 350 gr InterLock® RN,InterLock®,0.189,,
rifle,Hornady,Hornady .458 350gr InterLock® 4503,4503,0.458,350,0.238,45 Cal .458 350 gr InterLock® FP,InterLock®,0.195,,
rifle,Hornady,Hornady .458 480gr DGS® 45033,45033,0.458,480,0.327,45 Cal .458 480 gr DGS®,DGS®,0.285,,
rifle,Hornady,Hornady .458 480gr DGX® Bonded 45034,45034,0.458,480,0.327,45 cal .458 480 gr DGX® Bonded,DGX® Bonded,0.285,,
rifle,Hornady,Hornady .458 500gr DGS® 4507,4507,0.458,500,0.341,45 Cal .458 500 gr DGS®,DGS®,0.295,,
rifle,Hornady,Hornady .458 500gr DGX® Bonded 45054,45054,0.458,500,0.341,45 cal .458 500 gr DGX® Bonded,DGX® Bonded,0.295,,
rifle,Hornady,Hornady .474 500gr DGS® 4748,4748,0.474,500,0.316,470 Cal .474 500 gr DGS®,DGS®,0.29,,
rifle,Hornady,Hornady .474 500gr DGX® Bonded 47474,47474,0.474,500,0.316,470 cal .474 500 gr DGX® Bonded,DGX® Bonded,0.29,,
rifle,Hornady,Hornady .505 525gr DGX® 5050,5050,0.505,525,0.294,505 Cal .505 525 gr DGX® (505 Gibbs),DGX®,0.27,,
rifle,Hornady,Hornady .505 525gr DGS® 5051,5051,0.505,525,0.294,505 Cal .505 525 gr DGS® (505 Gibbs),DGS®,0.27,,
rifle,Hornady,Hornady .510 570gr DGS® 5155,5155,0.51,570,0.313,500 Cal .510 570 gr DGS®,DGS®,0.295,,
rifle,Hornady,Hornady .510 570gr DGX® Bonded 51504,51504,0.51,570,0.313,50 cal .510 570 gr DGX® Bonded,DGX® Bonded,0.295,,
rifle,Hornady,Hornady .510 750gr A-MAX® 5165,5165,0.51,750,0.412,50 Cal .510 750 gr A-MAX®,A-MAX®,1.05,,
