"type","company","description","sku","diameter_in","weight_gr","sectional_density","name","product_name","bc_g1","bc_g7","bc_fn"
"rifle","Sierra","Sierra .264 130gr GameKing 1728","1728","0.264","130","0.266","6.5mm/.264 Caliber (.264) 130 gr. HPBT","GameKing","","","{"".355"": [2400, null], "".375"": [2400, 1850] , "".395"": [0, 1850]}"
"rifle","Sierra","Sierra .264 130gr Tipped MatchKing 7430","7430","0.264","130","0.266",".264 Caliber (.264) 130 gr. Tipped MatchKing (TMK)","Tipped MatchKing","","","{"".518"": [2200, null], "".535"": [2200, 1625] , "".495"": [0, 1625]}"
"rifle","Sierra","Sierra .264 140gr GameKing 1730","1730","0.264","140","0.287","6.5 mm/.264 Caliber (.264) 140 gr. SBT","GameKing","","","{"".495"": [2800, null], "".490"": [2000, 2800] , "".480"": [0, 2000]}"
"rifle","Sierra","Sierra .264 140gr MatchKing 1740","1740","0.264","140","0.287","6.5 mm/.264 Caliber (.264) 140 gr. HPBT MatchKing","MatchKing","","","{"".535"": [2800, null], "".526"": [2000, 2800] , "".521"": [0, 2000]}"
"rifle","Sierra","Sierra .264 142gr MatchKing 1742","1742","0.264","142","0.291","6.5 mm/.264 Caliber (.264) 142 gr. HPBT MatchKing","MatchKing","","","{"".626"": [2850, null], "".611"": [2850, 2400] , "".606"": [2400, 2050] , "".581"": [0, 2050]}"
"rifle","Sierra","Sierra .264 150gr MatchKing 1755","1755","0.264","150","0.307","6.5 mm/.264 Caliber (.264) 150 gr. HPBT MatchKing","MatchKing","","","{"".713"": [1760, null], "".686"": [1760, 1240] , "".621"": [0, 1240]}"
"rifle","Sierra","Sierra .277 90gr Varminter 1800","1800","0.277","90","0.168",".270 Caliber (.277) 90 gr. HP","Varminter","","","{"".195"": [2800, null], "".203"": [2200, 2800] , "".219"": [1800, 2200] , "".240"": [0, 1800]}"
"rifle","Sierra","Sierra .277 110gr Pro-Hunter 1810","1810","0.277","110","0.205",".270 Caliber (.277) 110 gr. SPT","Pro-Hunter","","","{"".318"": [2800, null], "".314"": [2000, 2800] , "".308"": [1600, 2000] , "".297"": [0, 1600]}"
"rifle","Sierra","Sierra .277 115gr MatchKing 1815","1815","0.277","115","0.214",".270 Caliber (.277) 115 gr. HPBT MatchKing","MatchKing","","","{"".324"": [2400, null], "".317"": [1800, 2400] , "".267"": [0, 1800]}"
"rifle","Sierra","Sierra .277 130gr GameKing 1820","1820","0.277","130","0.242",".270 Caliber (.277) 130 gr. SBT","GameKing","","","{"".436"": [2800, null], "".418"": [2200, 2800] , "".402"": [1800, 2200] , "".387"": [0, 1800]}"
"rifle","Sierra","Sierra .277 130gr Pro-Hunter 1830","1830","0.277","130","0.242",".270 Caliber (.277) 130 gr. SPT","Pro-Hunter","","","{"".370"": [2700, null], "".379"": [2200, 2700] , "".383"": [0, 2200]}"
"rifle","Sierra","Sierra .277 135gr MatchKing 1833","1833","0.277","135","0.251",".270 Caliber (.277) 135 gr. HPBT MatchKing","MatchKing","","","{"".488"": [2800, null], "".482"": [2000, 2800] , "".440"": [1500, 2000] , "".390"": [0, 1500]}"
"rifle","Sierra","Sierra .277 140gr GameKing 1835","1835","0.277","140","0.261",".270 Caliber (.277) 140 gr. HPBT","GameKing","","","{"".337"": [2700, null], "".345"": [2200, 2700] , "".366"": [1700, 2200] , "".390"": [0, 1700]}"
"rifle","Sierra","Sierra .277 140gr GameKing 1845","1845","0.277","140","0.261",".270 Caliber (.277) 140 gr. SBT","GameKing","","","{"".457"": [2800, null], "".450"": [2200, 2800] , "".437"": [1800, 2200] , "".412"": [0, 1800]}"
"rifle","Sierra","Sierra .277 150gr GameKing 1840","1840","0.277","150","0.279",".270 Caliber (.277) 150 gr. SBT","GameKing","","","{"".483"": [2800, null], "".476"": [2200, 2800] , "".462"": [1800, 2200] , "".435"": [0, 1800]}"
"rifle","Sierra","Sierra .284 100gr Varminter 1895","1895","0.284","100","0.177","7 mm/.284 Caliber (.284) 100 gr. HP","Varminter","","","{"".209"": [2900, null], "".215"": [2300, 2900] , "".234"": [1700, 2300] , "".254"": [0, 1700]}"
"rifle","Sierra","Sierra .284 120gr Pro-Hunter 1900","1900","0.284","120","0.213","7 mm/.284 Caliber (.284) 120 gr. SPT","Pro-Hunter","","","{"".328"": [2800, null], "".326"": [2200, 2800] , "".333"": [0, 2200]}"
"rifle","Sierra","Sierra .284 130gr MatchKing 1903","1903","0.284","130","0.23","7 mm/.284 Caliber (.284) 130 gr. HPBT MatchKing","MatchKing","","","{"".395"": [2850, null], "".391"": [2300, 2850] , "".387"": [1800, 2300] , "".370"": [0, 1800]}"
"rifle","Sierra","Sierra .284 140gr GameKing 1905","1905","0.284","140","0.248","7 mm/.284 Caliber (.284) 140 gr. SBT","GameKing","","","{"".416"": [2400, null], "".418"": [1800, 2400] , "".423"": [0, 1800]}"
"rifle","Sierra","Sierra .284 140gr Pro-Hunter 1910","1910","0.284","140","0.248","7 mm/.284 Caliber (.284) 140 gr. SPT","Pro-Hunter","","","{"".377"": [2400, null], "".386"": [1800, 2400] , "".400"": [0, 1800]}"
"rifle","Sierra","Sierra .284 140gr GameKing 1912","1912","0.284","140","0.248","7mm/.284 Caliber (.284) 140 gr. HPBT","GameKing","","","{"".375"": [2500, null], "".385"": [2500, 2150] , "".395"": [2150, 1850] , "".405"": [0, 1850]}"
"rifle","Sierra","Sierra .284 150gr GameKing 1913","1913","0.284","150","0.266","7 mm/.284 Caliber (.284) 150 gr. SBT","GameKing","","","{"".436"": [2500, null], "".430"": [2000, 2500] , "".410"": [0, 2000]}"
"rifle","Sierra","Sierra .284 150gr MatchKing 1915","1915","0.284","150","0.266","7 mm/.284 Caliber (.284) 150 gr. HPBT MatchKing","MatchKing","","","{"".429"": [2400, null], "".435"": [1700, 2400] , "".450"": [0, 1700]}"
"rifle","Sierra","Sierra .284 160gr GameKing 1920","1920","0.284","160","0.283","7 mm/.284 Caliber (.284) 160 gr. SBT","GameKing","","","{"".455"": [2800, null], "".470"": [2300, 2800] , "".472"": [1600, 2300] , "".460"": [0, 1600]}"
"rifle","Sierra","Sierra .284 160gr GameKing 1925","1925","0.284","160","0.283","7 mm/.284 Caliber (.284) 160 gr. HPBT","GameKing","","","{"".384"": [2800, null], "".394"": [1800, 2800] , "".404"": [0, 1800]}"
"rifle","Sierra","Sierra .284 160gr Tipped MatchKing 7660","7660","0.284","160","0.283",".284 Caliber (.284) 160 gr. Tipped MatchKing (TMK)","Tipped MatchKing","","","{"".600"": [2140, null], "".615"": [2140, 1600] , "".585"": [0, 1600]}"
"rifle","Sierra","Sierra .284 168gr MatchKing 1930","1930","0.284","168","0.298","7 mm/.284 Caliber (.284) 168 gr. HPBT MatchKing","MatchKing","","","{"".488"": [2800, null], "".494"": [2000, 2800] , "".484"": [0, 2000]}"
"rifle","Sierra","Sierra .284 175gr GameKing 1940","1940","0.284","175","0.31","7 mm/.284 Caliber (.284) 175 gr. SBT","GameKing","","","{"".533"": [2500, null], "".538"": [2000, 2500] , "".560"": [0, 2000]}"
"rifle","Sierra","Sierra .284 175gr MatchKing 1975","1975","0.284","175","0.31","7mm/.284 Caliber (.284) 175 gr. HPBT MatchKing","MatchKing","","","{"".608"": [2100, null], "".582"": [1530, 2100] , "".532"": [1300, 1530] , "".500"": [0, 1300]}"
"rifle","Sierra","Sierra .284 180gr MatchKing 1980","1980","0.284","180","0.319","7 mm/.284 Caliber (.284) 180 gr. HPBT MatchKing","MatchKing","","","{"".660"": [1650, null], "".650"": [1650, 1500] , "".610"": [0, 1500]}"
"rifle","Sierra","Sierra .284 183gr MatchKing 1983","1983","0.284","183","0.324","7 mm/.284 Caliber (.284) 183 gr. HPBT MatchKing","MatchKing","","","{0"".707"": [2300, null], 0"".713"": [2300, 1720] , 0"".690"": [0, 1720]}"
"rifle","Sierra","Sierra .284 197gr MatchKing 1997","1997","0.284","197","0.349","7 mm/.284 Caliber (.284) 197 gr. HPBT MatchKing","MatchKing","","","{0"".780"": [2300, null], 0"".765"": [2300, 1550] , 0"".711"": [0, 1550]}"
"rifle","Sierra","Sierra .308 110gr Pro-Hunter 2100","2100","0.308","110","0.166",".30 Caliber/7.62mm (.308) 110 gr. RN","Pro-Hunter","","","{"".144"": [2800, null], "".154"": [2000, 2800] , "".170"": [1350, 2000] , "".180"": [0, 1350]}"
"rifle","Sierra","Sierra .308 110gr Pro-Hunter 2105","2105","0.308","110","0.166",".30 Caliber/7.62mm (.308) 110 gr. FMJ","Pro-Hunter","","","{"".144"": [2800, null], "".154"": [2000, 2800] , "".170"": [1350, 2000] , "".180"": [0, 1350]}"
"rifle","Sierra","Sierra .308 110gr Varminter 2110","2110","0.308","110","0.166",".30 Caliber/7.62mm (.308) 110 gr. HP","Varminter","","","{"".177"": [2800, null], "".188"": [2000, 2800] , "".204"": [1350, 2000] , "".215"": [0, 1350]}"
"rifle","Sierra","Sierra .308 125gr Pro-Hunter 2020","2020","0.308","125","0.188",".30 Caliber (.308) (.30-30) 125 gr. HP/FN (30-30)","Pro-Hunter","","","{"".119"": [2400, null], "".153"": [1800, 2400] , "".186"": [0, 1800]}"
"rifle","Sierra","Sierra .308 125gr Pro-Hunter 2120","2120","0.308","125","0.188",".30 Caliber/7.62mm (.308) 125 gr. SPT","Pro-Hunter","","","{"".279"": [2800, null], "".277"": [2000, 2800] , "".264"": [0, 2000]}"
"rifle","Sierra","Sierra .308 125gr MatchKing 2121","2121","0.308","125","0.188",".30 caliber / 7.62mm (.308) 125 gr. HP MatchKing","MatchKing","","","{"".349"": [2650, null], "".338"": [2650, 2000] , "".330"": [2000, 1600], "".310"": [0, 1600]}"
"rifle","Sierra","Sierra .308 125gr Tipped MatchKing 7725","7725","0.308","125","0.188",".30 Caliber/7.62mm (.308) 125 gr. Tipped MatchKing (TMK)","Tipped MatchKing","","","{"".343"": [2580, null], "".338"": [2180, 2580] , "".332"": [0, 2180]}"
"rifle","Sierra","Sierra .308 135gr MatchKing 2123","2123","0.308","135","0.203",".30 Caliber/7.62mm (.308) 135 gr. HPBT MatchKing","MatchKing","","","{"".390"": [3250, null], "".370"": [3250, 1900] , "".345"": [1900, 1500] , "".300"": [0, 1500]}"
"rifle","Sierra","Sierra .308 135gr Varminter 2124","2124","0.308","135","0.203",".30 Caliber/7.62mm (.308) 135 gr HP Varminter","Varminter","","","{0"".308"": [2350, null], 0"".290"": [1900, 2350] , 0"".275"": [0, 1900]}"
"rifle","Sierra","Sierra .308 150gr Pro-Hunter 2000","2000","0.308","150","0.226",".30 Caliber (.308) (.30-30) 150 gr. FN (30-30)","Pro-Hunter","","","{"".185"": [2400, null], "".224"": [1800, 2400] , "".265"": [0, 1800]}"
"rifle","Sierra","Sierra .308 150gr GameKing 2115","2115","0.308","150","0.226",".30 Caliber/7.62mm (.308) 150 gr. FMJBT","GameKing","","","{"".408"": [2800, null], "".397"": [1800, 2800] , "".387"": [0, 1800]}"
"rifle","Sierra","Sierra .308 150gr GameKing 2125","2125","0.308","150","0.226",".30 Caliber/7.62mm (.308) 150 gr. SBT","GameKing","","","{"".380"": [2600, null], "".368"": [1800, 2600] , "".360"": [0, 1800]}"
"rifle","Sierra","Sierra .308 150gr Pro-Hunter 2130","2130","0.308","150","0.226",".30 Caliber/7.62mm (.308) 150 gr. SPT","Pro-Hunter","","","{"".336"": [2600, null], "".346"": [1800, 2600] , "".360"": [0, 1800]}"
"rifle","Sierra","Sierra .308 150gr Pro-Hunter 2135","2135","0.308","150","0.226",".30 Caliber/7.62mm (.308) 150 gr. RN","Pro-Hunter","","","{"".200"": [2700, null], "".227"": [1700, 2700] , "".270"": [0, 1700]}"
"rifle","Sierra","Sierra .308 150gr MatchKing 2190","2190","0.308","150","0.226",".30 Caliber/7.62mm (.308) 150 gr. HPBT MatchKing","MatchKing","","","{"".417"": [2800, null], "".397"": [1800, 2800] , "".355"": [0, 1800]}"
"rifle","Sierra","Sierra .308 155gr MatchKing 2155","2155","0.308","155","0.233",".30 Caliber/7.62mm (.308) 155 gr. HPBT MatchKing","MatchKing","","","{"".450"": [2600, null], "".443"": [1800, 2600] , "".417"": [0, 1800]}"
"rifle","Sierra","Sierra .308 155gr MatchKing 2156","2156","0.308","155","0.233",".30 Caliber/7.62mm (.308) 155 gr. HPBT PALMA® MatchKing","MatchKing","","","{"".504"": [2700, null], "".470"": [2700, 1800] , "".430"": [1800, 1500] , "".380"": [0, 1500]}"
"rifle","Sierra","Sierra .308 155gr Tipped MatchKing 7755","7755","0.308","155","0.233",".30 Caliber/7.62mm (.308) 155 gr. Tipped MatchKing (TMK)","Tipped MatchKing","","","{"".519"": [1900, null], "".490"": [1600, 1900] , "".420"": [0, 1600]}"
"rifle","Sierra","Sierra .308 165gr GameKing 2140","2140","0.308","165","0.248",".30 Caliber/7.62mm (.308) 165 gr. HPBT","GameKing","","","{"".363"": [2600, null], "".355"": [1800, 2600] , "".363"": [0, 1800]}"
"rifle","Sierra","Sierra .308 165gr GameKing 2145","2145","0.308","165","0.248",".30 Caliber/7.62mm (.308) 165 gr. SBT","GameKing","","","{"".404"": [2400, null], "".409"": [1600, 2400] , "".419"": [0, 1600]}"
"rifle","Sierra","Sierra .308 168gr MatchKing 2200","2200","0.308","168","0.253",".30 Caliber/7.62mm (.308) 168 gr. HPBT Match","MatchKing","","","{"".462"": [2600, null], "".447"": [2100, 2600] , "".424"": [1600, 2100] , "".405"": [0, 1600]}"
"rifle","Sierra","Sierra .308 168gr Tipped MatchKing 7768","7768","0.308","168","0.253",".30 Caliber/7.62mm (.308) 168 gr. Tipped MatchKing (TMK)","Tipped MatchKing","","","{"".535"": [2050, null], "".521"": [1650, 2050] , "".480"": [0, 1650]}"
"rifle","Sierra","Sierra .308 170gr Pro-Hunter 2010","2010","0.308","170","0.256",".30 Caliber (.308) (.30-30) 170 gr. FN (30-30)","Pro-Hunter","","","{"".205"": [2400, null], "".248"": [1800, 2400] , "".293"": [0, 1800]}"
"rifle","Sierra","Sierra .308 175gr MatchKing 2275","2275","0.308","175","0.264",".30 Caliber/7.62mm (.308) 175 gr. HPBT MatchKing","MatchKing","","","{"".505"": [2800, null], "".496"": [1800, 2800] , "".485"": [0, 1800]}"
"rifle","Sierra","Sierra .308 175gr Tipped MatchKing 7775","7775","0.308","175","0.264",".30 Caliber/7.62mm (.308) 175 gr. Tipped MatchKing (TMK)","Tipped MatchKing","","","{"".545"": [2400, null], "".530"": [1800, 2400] , "".495"": [0, 1800]}"
"rifle","Sierra","Sierra .308 180gr Pro-Hunter 2150","2150","0.308","180","0.271",".30 Caliber/7.62mm (.308) 180 gr. SPT","Pro-Hunter","","","{"".407"": [2600, null], "".415"": [1600, 2600] , "".414"": [0, 1600]}"
"rifle","Sierra","Sierra .308 180gr GameKing 2160","2160","0.308","180","0.271",".30 Caliber/7.62mm (.308) 180 gr. SBT","GameKing","","","{"".501"": [2700, null], "".506"": [1700, 2700] , "".505"": [0, 1700]}"
"rifle","Sierra","Sierra .308 180gr Pro-Hunter 2170","2170","0.308","180","0.271",".30 Caliber 7.62 mm (.308) 180 gr. RN","Pro-Hunter","","","{"".240"": [2800, null], "".280"": [2200, 2800] , "".330"": [1500, 2200] , "".355"": [0, 1500]}"
"rifle","Sierra","Sierra .308 180gr MatchKing 2220","2220","0.308","180","0.271",".30 Caliber/7.62mm (.308) 180 gr. HPBT MatchKing","MatchKing","","","{"".475"": [2800, null], "".496"": [2200, 2800] , "".494"": [1600, 2200] , "".494"": [0, 1600]}"
"rifle","Sierra","Sierra .308 190gr MatchKing 2210","2210","0.308","190","0.286",".30 Caliber/7.62mm (.308) 190 gr. HPBT MatchKing","MatchKing","","","{"".533"": [2100, null], "".525"": [1600, 2100] , "".515"": [0, 1600]}"
"rifle","Sierra","Sierra .308 195gr Tipped MatchKing 7795","7795","0.308","195","0.294",".30 Caliber/7.62mm (.308) 195 gr. Tipped MatchKing (TMK)","Tipped MatchKing","","","{0"".610"": [2000, null], 0"".595"": [2000, 1600] , 0"".560"": [0, 1600]}"
"rifle","Sierra","Sierra .308 200gr GameKing 2165","2165","0.308","200","0.301",".30 Caliber/7.62mm (.308) 200 gr. SBT","GameKing","","","{"".560"": [2600, null], "".552"": [2300, 2600] , "".555"": [1900, 2300] , "".560"": [0, 1900]}"
"rifle","Sierra","Sierra .308 200gr MatchKing 2230","2230","0.308","200","0.301",".30 Caliber/7.62mm (.308) 200 gr. HPBT MatchKing","MatchKing","","","{"".565"": [2100, null], "".560"": [1600, 2100] , "".560"": [0, 1600]}"
"rifle","Sierra","Sierra .308 200gr MatchKing 2231","2231","0.308","200","0.301",".30 Caliber/7.62mm (.308) 200 gr. HPBT MatchKing","MatchKing","","","{"".715"": [2000, null], "".695"": [2000, 1720] , "".660"": [0, 1720]}"
"rifle","Sierra","Sierra .308 210gr MatchKing 9240","9240","0.308","210","0.316","30 caliber/7.62mm (.308) 210 gr. HPBT MatchKing","MatchKing","","","{"".670"": [2500, null], "".650"": [2500, 1850] , "".590"": [0, 1850]}"
"rifle","Sierra","Sierra .308 220gr Pro-Hunter 2180","2180","0.308","220","0.331",".30 Caliber/7.62mm (.308) 220 gr. RN","Pro-Hunter","","","{"".310"": [2600, null], "".335"": [2200, 2600] , "".378"": [1600, 2200] , "".410"": [0, 1600]}"
"rifle","Sierra","Sierra .308 220gr MatchKing 2240","2240","0.308","220","0.331",".30 Caliber/7.62mm (.308) 220 gr. HPBT Match","MatchKing","","","{"".629"": [2100, null], "".624"": [1700, 2100] , "".608"": [0, 1700]}"
"rifle","Sierra","Sierra .308 230gr MatchKing 2251","2251","0.308","230","0.376",".30 Caliber/7.62mm (.308) 230 gr. HPBT MatchKing","MatchKing","","","{"".800"": [1880, null], "".780"": [1880, 1600] , "".740"": [0, 1600]}"
"rifle","Sierra","Sierra .308 240gr MatchKing 9245","9245","0.308","240","0.361","30 caliber/7.62mm (.308) 240 gr. HPBT MatchKing","MatchKing","","","{"".711"": [2150, null], "".702"": [1800, 2150] , "".685"": [0, 1800]}"
"rifle","Sierra","Sierra .311 125gr Pro-Hunter 2305","2305","0.311","125","0.185",".303 Caliber/7.7mm (.311) 125 gr. SPT","Pro-Hunter","","","{"".274"": [2500, null], "".282"": [2000, 2500] , "".289"": [0, 2000]}"
"rifle","Sierra","Sierra .311 150gr Pro-Hunter 2300","2300","0.311","150","0.222",".303 Caliber/7.7mm (.311) 150 gr. SPT","Pro-Hunter","","","{"".344"": [2350, null], "".341"": [1800, 2350] , "".334"": [0, 1800]}"
"rifle","Sierra","Sierra .311 174gr MatchKing 2315","2315","0.311","174","0.257",".303 Caliber/7.7mm (.311) 174 gr. HPBT MatchKing","MatchKing","","","{"".499"": [2200, null], "".493"": [1800, 2200] , "".480"": [0, 1800]}"
"rifle","Sierra","Sierra .311 180gr Pro-Hunter 2310","2310","0.311","180","0.266",".303 Caliber/7.7mm (.311) 180 gr. SPT","Pro-Hunter","","","{"".411"": [2000, null], "".407"": [1600, 2000] , "".407"": [0, 1600]}"
"rifle","Sierra","Sierra .323 150gr Pro-Hunter 2400","2400","0.323","150","0.205","8 mm (.323) 150 gr. SPT","Pro-Hunter","","","{"".336"": [2600, null], "".329"": [2000, 2600] , "".314"": [0, 2000]}"
"rifle","Sierra","Sierra .323 175gr Pro-Hunter 2410","2410","0.323","175","0.24","8 mm (.323) 175 gr. SPT","Pro-Hunter","","","{"".381"": [2150, null], "".375"": [1750, 2150] , "".371"": [0, 1750]}"
"rifle","Sierra","Sierra .323 200gr MatchKing 2415","2415","0.323","200","0.274","8mm (.323) 200 gr. HPBT MatchKing","MatchKing","","","{"".520"": [2300, null], "".505"": [1700, 2300] , "".461"": [0, 1700]}"
"rifle","Sierra","Sierra .323 220gr GameKing 2420","2420","0.323","220","0.301","8 mm (.323) 220 gr. SBT","GameKing","","","{"".521"": [2500, null], "".524"": [1850, 2500] , "".512"": [1550, 1850] , "".495"": [0, 1550]}"
"rifle","Sierra","Sierra .338 215gr GameKing 2610","2610","0.338","215","0.269",".338 Caliber (.338) 215 gr. SBT","GameKing","","","{"".485"": [2000, null], "".473"": [1600, 2000] , "".460"": [0, 1600]}"
"rifle","Sierra","Sierra .338 225gr Pro-Hunter 2620","2620","0.338","225","0.281",".338 Caliber (.338) 225 gr. SPT","Pro-Hunter","","","{"".462"": [2900, null], "".455"": [2900, 2350] , "".448"": [2350, 1900] , "".435"": [0, 1900]}"
"rifle","Sierra","Sierra .338 250gr GameKing 2600","2600","0.338","250","0.313",".338 Caliber (.338) 250 gr. SBT","GameKing","","","{"".565"": [2500, null], "".563"": [2000, 2500] , "".550"": [1600, 2000] , "".537"": [0, 1600]}"
"rifle","Sierra","Sierra .338 250gr MatchKing 2650","2650","0.338","250","0.313",".338 Caliber (.338) 250 gr. HPBT MatchKing","MatchKing","","","{"".587"": [2150, null], "".606"": [1700, 2150] , "".576"": [1400, 1700] , "".484"": [0, 1400]}"
"rifle","Sierra","Sierra .338 300gr MatchKing 9300","9300","0.338","300","0.375",".338 Caliber 300 gr. HPBT MatchKing","MatchKing","","","{"".768"": [2300, null], "".760"": [1800, 2300] , "".750"": [0, 1800]}"
"rifle","Sierra","Sierra .358 200gr Pro-Hunter 2800","2800","0.358","200","0.223",".35 Caliber (.358) 200 gr. RN","Pro-Hunter","","","{"".148"": [2000, null], "".203"": [1500, 2000] , "".247"": [1200, 1500] , "".271"": [1000, 1200] , "".230"": [0, 1000]}"
"rifle","Sierra","Sierra .358 225gr GameKing 2850","2850","0.358","225","0.251",".35 Caliber (.358) 225 gr. SBT","GameKing","","","{"".370"": [2500, null], "".384"": [2000, 2500] , "".387"": [1600, 2000] , "".370"": [0, 1600]}"
"rifle","Sierra","Sierra .375 200gr Pro-Hunter 2900","2900","0.375","200","0.203",".375 Caliber (.375) 200 gr. FN","Pro-Hunter","","","{"".195"": [2100, null], "".212"": [1750, 2100] , "".232"": [1400, 1750] , "".248"": [0, 1400]}"
"rifle","Sierra","Sierra .375 250gr GameKing 2950","2950","0.375","250","0.254",".375 Caliber (.375) 250 gr. SBT","GameKing","","","{"".353"": [2600, null], "".371"": [2250, 2600] , "".375"": [1800, 2250] , "".363"": [0, 1800]}"
"rifle","Sierra","Sierra .375 300gr GameKing 3000","3000","0.375","300","0.305",".375 Caliber (.375) 300 gr. SBT","GameKing","","","{"".475"": [2600, null], "".480"": [2200, 2600] , "".470"": [1800, 2200] , "".458"": [0, 1800]}"
"rifle","Sierra","Sierra .375 350gr MatchKing 9350","9350","0.375","350","0.355","375 Caliber (.375) 350 gr. HPBT MatchKing","MatchKing","","","{"".805"": [2200, null], "".780"": [2200, 1700] , "".720"": [0, 1700]}"
"rifle","Sierra","Sierra .458 300gr Pro-Hunter 8900","8900","0.458","300","0.204",".45 Caliber (.458) (.45-70) 300 gr. HP/FN","Pro-Hunter","","","{"".120"": [2400, null], "".145"": [1900, 2400] , "".185"": [1400, 1900] , "".210"": [1150, 1400] , "".230"": [0, 1150]}"
